spectrum	SMILES	Known	InChIKey14	MassBank rank	MetFrag rank	SIRIUS rank	Spec2Mol rank	adduct_sirius	adduct_metfrag	RT_exp	CCS_exp	CCS_pred	CCS_match	RT_pred	Exp. RTI	Pred RTI	Applicability Domain	RT_box	RT_match
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	NXBYDDNSZRJOFU	10						5.24	183.44	293	FALSE	3.9	217.42	145.96	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_388.2547	CCc1cccc(CC(NC(=O)CCN(N)c2ccccc2N)B(O)O)c1	Unknown	YIGNRIVHYGBHHF		1				[M+NH4]+	5.24	183.44	190.9	FALSE	2.98	217.42	96.53	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_388.2547	COCCOCCc1ccc(C(=O)NN)c(NN)c1CCOCCOC	Unknown	IMMXMQPEWAFGEO		2				[M+NH4]+	5.24	183.44	195.5	FALSE	5.87	217.42	250.98	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_388.2547	CCOC(=O)N1CCN(CCCCNc2nc3ccc(C)cc3c[n+]2N)CC1	Unknown	OTKKTUMYUGXOCR		3				[M+H]+	5.24	183.44	196.8	FALSE	5.8	217.42	247.2	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_388.2547	C=C(C=CN(C)N)NC(=O)C(O)C1(NC(=O)OC(C)(C)C)CC(OC)C1	Unknown	HGGWTJBHZOPTSZ		4				[M+NH4]+	5.24	183.44	202	FALSE	3.46	217.42	121.94	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_388.2547	CNC(CC(C)C)C(=O)NC1C=C(C(=O)NCCC(N)=O)CC(O)C1O	Unknown	CNBPPNBRAKXRHC		5				[M+NH4]+	5.24	183.44	197.3	FALSE	3.5	217.42	124.19	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_388.2547	CNC(CC(C)C)C(=O)NC1C=C(C(=O)NC(C)C(N)=O)CC(O)C1O	Unknown	ASHBUDSYSKWCHM		6				[M+NH4]+	5.24	183.44	197	FALSE	3.78	217.42	139.43	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_388.2547	C=NC(=C1c2cc[nH]c2N=CN1N)C1CCC(O[Si](C)(C)C(C)(C)C)CC1	Unknown	MUYXFNFMBYHUKG		7				[M+H]+	5.24	183.44	196.6	FALSE	5.21	217.42	215.55	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_388.2547	CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N=C(N)NO)C1	Unknown	DAKYBSAHWDBGLY		8				[M+NH4]+	5.24	183.44	198.1	FALSE	5.2	217.42	215.05	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_388.2547	Cc1ccc(CNC(=O)NC(CC(C)C)C(=O)NCC(F)(F)CN)cc1	Unknown	JVZVXPAMZVYPDE		9				[M+NH4]+	5.24	183.44	193.5	FALSE	7.26	217.42	325.23	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_388.2547	CN(C)CCCNc1ncc(-c2cccc(CNC(=O)N=C(N)N)c2)cn1	Unknown	YKVAFJOXIYJMCY		10				[M+NH4]+	5.24	183.44	197.6	FALSE	3.41	217.42	119.54	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_388.2547	OCCOCCOCCOCCOCCOCCOCCOCCO	Unknown	GLZWNFNQMJAZGY			1		[M + H3N + H]+		5.24	183.44	182.4	TRUE	11.28	217.42	540.33	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CCOCCOCCOCCOOCCOCCOCCOCCO	Unknown	JJFLUAOZBQUNIB			2		[M + H3N + H]+		5.24	183.44	182.5	TRUE	12.59	217.42	610.53	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	OCCOCCOCC(COCCOCCO)COCCOCCO	Unknown	RBSGRULASIFUME			3		[M + H3N + H]+		5.24	183.44	183.5	TRUE	10.41	217.42	494.28	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_388.2547	OCCOCCOCCOCCCCOCCOCCOCCOO	Unknown	QHQCAKTZTKZNSK			4		[M + H3N + H]+		5.24	183.44	182.4	TRUE	11.12	217.42	532	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CC(COCCOCCO)(COCCOCCO)OCCOCCO	Unknown	NYDWMNOIQOJCFO			5		[M + H3N + H]+		5.24	183.44	183	TRUE	10.89	217.42	519.59	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	OCCOC(CCCOCCCC(OCCO)OCCO)OCCO	Unknown	KMPRYVNIPKJUFV			6		[M + H3N + H]+		5.24	183.44	184.2	TRUE	10.76	217.42	512.66	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	OCCOCCCCCOCOOCCOCCOCCOCCO	Unknown	URHCCHKXMCQUHW			7		[M + H3N + H]+		5.24	183.44	182.4	TRUE	12.34	217.42	597.12	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	COCCOCCOCC(OC)C(CO)OCCOCCOCCO	Unknown	MZIHMKUOGTURED			8		[M + H3N + H]+		5.24	183.44	184.6	TRUE	11.28	217.42	540.46	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	COCCOCCOCCOCCOCCOCCOCC(O)CO	Unknown	ZGLHXDLKAJALDA			9		[M + H3N + H]+		5.24	183.44	183.6	TRUE	11.01	217.42	526.05	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	COCCOC(C)(OCCOC)OC(C)(OCCOC)OCCOC	Unknown	VCVYCWXCAIRRAH			10		[M + H3N + H]+		5.24	183.44	185.4	TRUE	14.87	217.42	732.67	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CCCc1cc2ccccc2n(CC2CCCCOc3cc(OCC)ccc32)c1=O	Unknown	HMGBXEIXHCOPOC				3			5.24	183.44	167.7	FALSE	18.54	217.42	929.01	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CCc1ccc(CCCCN2OCc3ccccc3C2=O)cc1-c1ccc(O)cc1	Unknown	VSBFDXRGWOTCNN				8			5.24	183.44	203.2	FALSE	18.1	217.42	905.66	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CCOc1ccc2c(c1)CCCCN2C(=O)Cc1ccccc1-c1ccc(O)cn1	Unknown	BPJGGFGOTJWESR				9			5.24	183.44	199.7	FALSE	14.13	217.42	692.98	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CCOc1ccccc1CCC(=O)N1CCCCc2cn(-c3ccc(Cl)cc3)c(O)c21	Unknown	HXLHHKODKGFDBI				10			5.24	183.44	203.6	FALSE	15.98	217.42	792.07	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	COc1ccc2c3c([nH]c2c1)C1CC2C(CC(O)C(OC)C2C(=O)O)CN1CC3	Unknown	JVHNBFFHWQQPLL	1						15.46	195.42	198	TRUE	5.81	764.2	248.12	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1	Unknown	TVRGPOFMYCMNRB	5						15.46	195.42	198.7	TRUE	16.79	764.2	835.37	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	Unknown	ZBNZXTGUTAYRHI	6						15.46	195.42	207.4	FALSE	7.06	764.2	314.97	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	CC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)C	Unknown	FPSYVUBUILNSRF	7						15.46	195.42	205.3	FALSE	10.84	764.2	516.99	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_401.2872	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	Unknown	YOSHYTLCDANDAN	8						15.46	195.42	201.3	FALSE	12.79	764.2	621.14	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_401.2872	CCC(NC(=O)C(C#N)=CNCCCOC(C)C)c1ccc2c(c1)CCCC2	Unknown	VLUNRYXKOWNGQW		1				[M+NH4]+	15.46	195.42	204.7	FALSE	10.55	764.2	501.56	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_401.2872	CC(C)(CNC(=O)C1CCCN(C(=O)C2CC2)C1)N1CCc2ccccc2C1	Unknown	HSNGZVMSJHWXLL		2				[M+NH4]+	15.46	195.42	200.6	TRUE	9.33	764.2	436.09	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	CCc1ccc(CN(CN2C(=O)NC3(C2=O)C(C)CCCC3C)C2CC2)cc1	Unknown	SBEZWARXVSGEHA		3				[M+NH4]+	15.46	195.42	199.8	TRUE	14.09	764.2	691.06	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCc1ccc(CN(CN2C(=O)NC3(CCCCCCC3)C2=O)C2CC2)cc1	Unknown	YLLKVFGPKZDDGB		4				[M+NH4]+	15.46	195.42	168.6	FALSE	14.17	764.2	695.03	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	O=C(NCCC1=CCCCC1)C(=O)NCC1CCN(Cc2ccccc2)CC1	Unknown	QZJPUJDIMOJPAP		5				[M+NH4]+	15.46	195.42	207	FALSE	8.46	764.2	389.92	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	CCC(CNC(=O)C1CCN(C(=O)C2CC2)CC1)N1CCc2ccccc2C1	Unknown	ZKVNZAHHDVPRGI		6				[M+NH4]+	15.46	195.42	202.2	FALSE	9.32	764.2	435.65	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	CCC(CNc1ccc(NNC(C)=O)cc1)Oc1ccc(C(C)(C)CC)cc1	Unknown	CTVWWYGPZYLYKY		7				[M+NH4]+	15.46	195.42	201.6	FALSE	16.33	764.2	810.65	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	Cc1cccc(N2CCN(C(=O)C3CCN(C(=O)C4CCC4)CC3)CC2)c1C	Unknown	OPZHUQHPOKXEAP		8				[M+NH4]+	15.46	195.42	213.4	FALSE	10.46	764.2	496.56	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_401.2872	CCN(CC)CCOc1ccc(C(=O)NCCN(C)Cc2ccccc2)cc1	Unknown	LHHZWZOMLUSHEF		9				[M+NH4]+	15.46	195.42	201.4	FALSE	10.03	764.2	473.64	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_401.2872	CC1CCC2(CC1)NC(=O)N(CN(Cc1ccc(C(C)C)cc1)C1CC1)C2=O	Unknown	YSFZNWLCGIUVKZ		10				[M+NH4]+	15.46	195.42	200.9	TRUE	14.57	764.2	716.77	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCCCCCCCCCCCCOCC(O)C(O)C(O)C(O)CO	Unknown	HLZKCLNYNDTXON			1		[M + Na]+		15.46	195.42	202.4	FALSE	15.78	764.2	781.46	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCCCCCCOCCOCC(C)OCCOCC(C)OCCO	Unknown	NYTFPSTZQVCHJM			2		[M + Na]+		15.46	195.42	203.5	FALSE	15.12	764.2	746.12	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	OCCCCCCCCCCCCOCCOCCOCCOCCO	Unknown	OCYLUIKQXVWFNR			3		[M + Na]+		15.46	195.42	199.7	TRUE	15.71	764.2	777.48	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCCCCCCCCOCCOCCOCCOCCOCCO	Unknown	QAXPOSPGRHYIHE			4		[M + Na]+		15.46	195.42	200.3	TRUE	15.37	764.2	759.53	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCCOCC(COC(C(O)CO)C(C)OCCCC)OCCCC	Unknown	SWEVFEDILMBNLR			5		[M + Na]+		15.46	195.42	204.8	FALSE	14.78	764.2	727.73	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	COCCCOCCCOCCCCCCOCCCOCCCOC	Unknown	HPKRIGWMLRXDKP			6		[M + Na]+		15.46	195.42	200.7	TRUE	15.09	764.2	744.58	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	OCCCCOCCCCOCCCCOCCCCOCCCCO	Unknown	PRXLONJYBZDUFU			7		[M + Na]+		15.46	195.42	199.7	TRUE	14.71	764.2	724.21	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCCCCCCCCCCOCC(OC(OC)C(O)CO)C(C)O	Unknown	XPJFGPMXBYRFSB			8		[M + Na]+		15.46	195.42	204.3	FALSE	16.35	764.2	811.89	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CC(C)CCOCCOCCOCCOCCOCCOCCC(C)C	Unknown	OBNJVMFWYAFYES			9		[M + Na]+		15.46	195.42	203.6	FALSE	16.17	764.2	802.43	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCCCCCOC(C(O)CO)C(OCCCCCCC)C(O)CO	Unknown	SXAHBSPKXLBUCD			10		[M + Na]+		15.46	195.42	203.5	FALSE	16.08	764.2	797.53	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCc1cnc(C2CCCOc3cc(NCCC(F)(F)F)ccc32)c(Cl)c1	Unknown	WXWCUHVOKRGVOU				3			15.46	195.42	183.6	FALSE	14.44	764.2	709.56	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CC(CCN1CC=Cc2c(F)cccc21)c1cnc(Cl)c(CCCF)c1	Unknown	SLGDRXARZHXZAW				4			15.46	195.42	192.5	TRUE	13.89	764.2	680.24	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCc1ccc(C2=C(Cl)C=C(F)C3=NC(=C2)C3CCCC=O)c2[nH]ccc12	Unknown	TUQFAMQRZWHTED				5			15.46	195.42	210.8	FALSE	14.87	764.2	732.89	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCc1ccc(CC=Cc2c(Cl)cc(CCC(F)(F)F)c3ccccc23)nc1	Unknown	GVULRKCAHZJZNB				6			15.46	195.42	194.5	TRUE	17.42	764.2	869.03	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_401.2872	CCc1cccc2c(OCCCN3C=C(F)CC3)c(C(C)=O)cc(Cl)c12	Unknown	RDFMHAVNNHAAEX				7			15.46	195.42	189.9	TRUE	13.81	764.2	675.68	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CC(F)c1cc(Cl)c2c(CCCN=Cc3cc(O)ccc3Cl)cccc2n1	Unknown	UNVYKGGYOICUTQ				8			15.46	195.42	190.6	TRUE	15.97	764.2	791.35	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCc1ccccc1CCCN1CC=c2c(Br)cc(Cl)nc2=C1O	Unknown	ABVWQRZLQAMRPU				9			15.46	195.42	181.1	FALSE	15.23	764.2	751.65	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_401.2872	CCCc1cc(CCCCn2c(Cl)cnc2-c2ccccc2)c(Cl)cc1O	Unknown	SWAPIMJUSUFJOI				10			15.46	195.42	192.9	TRUE	16.63	764.2	826.91	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_411.1984	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1	Unknown	RTCOGUMHFFWOJV	1						13.61	189.14	190.1	TRUE	8.51	665.22	392.57	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_411.1984	CCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C	Unknown	SECPDKKEUKDCPG	2						13.61	189.14	202.3	FALSE	12.94	665.22	629.44	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_411.1984	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	Unknown	RAPZEAPATHNIPO	6						13.61	189.14	204.4	FALSE	8.31	665.22	381.83	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_411.1984	Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O	Unknown	MGUKYHHAGPFJMC	7						13.61	189.14	190.5	TRUE	16.35	665.22	811.57	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	Unknown	DAEAPNUQQAICNR	8						13.61	189.14	184.2	TRUE	2.68	665.22	80.6	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_411.1984	CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C	Unknown	YYGNTYWPHWGJRM	9						13.61	189.14	215.3	FALSE	12.19	665.22	589.11	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_411.1984	C=C1CCCC2(C)CC3OC(=O)C(CNCCc4ccc(F)cc4)C3CC12	Unknown	IJPCICXBQIEOKE		1				[M+K]+	13.61	189.14	208.8	FALSE	11.57	665.22	556.24	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	CCC1(C)CC(CCNCc2ccccc2O)(c2ccc(F)cc2)CCO1	Unknown	GNRUCBIEUBRFDK		2				[M+K]+	13.61	189.14	212.4	FALSE	12.48	665.22	604.82	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_411.1984	CC1CCCC2(C)CC3OC(=O)C(CNCCc4ccc(F)cc4)C3C=C12	Unknown	FFSNVRAKSCJUEN		3				[M+K]+	13.61	189.14	208.5	FALSE	11.85	665.22	571.26	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_411.1984	CC1=C2CC3C(CC2(C)CCC1)OC(=O)C3CNCCc1ccc(F)cc1	Unknown	OJQZAFPFLBEQDS		4				[M+K]+	13.61	189.14	208.5	FALSE	11.72	665.22	564.09	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	CCC(OO)C1CC(C2C=CC(CCCCCCCC(=O)OC)OO2)OO1	Unknown	QAMDHRQSVQULEB		5				[M+Na]+	13.61	189.14	192.9	TRUE	16.03	665.22	794.53	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	CN=C(NCCCOCCOC)NCC(c1c(F)cccc1F)N(C)C	Unknown	XWKYOSOAIXOXLC		6				[M+K]+	13.61	189.14	204.2	FALSE	5.8	665.22	247.23	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	CCC(OO)C1CC(C2CC(C=CCCCCCCC(=O)OC)OO2)OO1	Unknown	HDHNZAODPDSIEW		7				[M+Na]+	13.61	189.14	198.2	FALSE	16.06	665.22	796.45	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	Cc1cnn(Cc2cc(C(=O)NC(CCC(=O)O)CC3CCCCC3)no2)c1	Unknown	DDJBKPTYCIQVSZ		8				[M+Na]+	13.61	189.14	198.6	FALSE	11.69	665.22	562.61	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	CN=C(NCc1cc(OC)ccc1OC(F)F)NCC(C)(C)CN(C)C	Unknown	MDGPEXKABFUOKX		9				[M+K]+	13.61	189.14	204.7	FALSE	7.62	665.22	344.73	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	CCCNC(=O)CCNC(=NCc1ccc(OCC(F)(F)F)cc1)NCC	Unknown	PITZTPAFUIMRGH		10				[M+Na]+	13.61	189.14	199.2	FALSE	10.8	665.22	514.96	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_411.1984	CC(C)C(C#N)OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O	Unknown	MVFIGFZXTZCCDD			1		[M + H3N + H]+		13.61	189.14	186.8	TRUE	8.13	665.22	372.22	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	CCC(C)(C#N)OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O	Unknown	NUKMOAMTVXXKKG			2		[M + H3N + H]+		13.61	189.14	184.3	TRUE	8.99	665.22	417.82	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_411.1984	C=CCOC1OC(CO)C(O)C(OC2OCC(O)C(O)C2O)C1NC(C)=O	Unknown	PLIDSDFMZQGTLB			3		[M + H3N + H]+		13.61	189.14	190.7	TRUE	5.2	665.22	215.31	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	C=CCOC1OC(CO)C(OC2OCC(O)C(O)C2O)C(O)C1NC(C)=O	Unknown	BSKMNJCZLFJKDU			4		[M + H3N + H]+		13.61	189.14	190.7	TRUE	5.24	665.22	217.35	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	CC(C)(C#N)C1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	Unknown	TXWILBYJLLXSRK			5		[M + H3N + H]+		13.61	189.14	184.5	TRUE	7.34	665.22	329.59	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	CC(=O)NC1C(OCCN)OC(CO)C(O)C1OC1OC(C)C(O)C(O)C1O	Unknown	CKYAUPHPARZQAJ			6		[M + H]+		13.61	189.14	192.6	TRUE	5.67	665.22	240.35	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_411.1984	CC(C)C(C#N)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O	Unknown	PMWFORPJUWEXBG			7		[M + H3N + H]+		13.61	189.14	186	TRUE	7.98	665.22	364.06	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	CC(=O)NC1C(OCC2=C(C)OC(CO)C(O)C2O)OC(CO)C(O)C1O	Unknown	MFQNNCUCFAIVDE			8		[M + H3N + H]+		13.61	189.14	189.3	TRUE	6.18	665.22	267.87	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	COC1CC(O)C(OC2C(O)C(CO)OC(C)C2NC(C)=O)OC1C(=O)O	Unknown	XZJUFGCEUUIHLF			9		[M + H3N + H]+		13.61	189.14	189.3	TRUE	6.46	665.22	282.52	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_411.1984	COC1C(C(=O)O)OC(OC2CC(CO)OC(C)C2NC(C)=O)C(O)C1O	Unknown	RIDGKTDQHHKXRR			10		[M + H3N + H]+		13.61	189.14	189.3	TRUE	6.24	665.22	270.88	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	Unknown	DJBNUMBKLMJRSA	1						5.54	191.64	192.3	TRUE	8.81	233.47	408.4	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_432.2812	COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)CC(C)(O)C(C)C2	Unknown	YEFOAORQXAOVJQ	3						5.54	191.64	178.7	FALSE	13.98	233.47	684.89	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1	Unknown	HSUGRBWQSSZJOP	6						5.54	191.64	197.4	FALSE	9.93	233.47	468.33	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_432.2812	C=C(CC=CC(O)(C(=O)O)C(O)C(C)CC)CCC(=O)C1C(=O)CC(C)OC1=O	Unknown	OFVHHCDOMZQVQV	10						5.54	191.64	200.8	FALSE	9.08	233.47	422.81	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_432.2812	CC(=O)N(N)CCN(N)C1=NC2CN(C(=O)NCc3ccccc3)C(C)(C)C2=CN1	Unknown	FDWAYEFUWPDFFL		1				[M+NH4]+	5.54	191.64	214.4	FALSE	3.16	233.47	106.01	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
